path,phase,TOE_conf,HOSEL_conf,GRIP_conf
red_0712_0039_0153,val,0.9998135,0.9999435,0.9996518
red_0712_0039_0227,val,0.9858555,0.99472976,0.99953747
frame_0076,val,0.9994122,0.99980086,0.9991873
red_0712_0039_0123,val,0.9986828,0.999353,0.9995741
frame_0078,val,0.99836093,0.99933916,0.9998055
red_0712_0039_0070,val,,,
frame_0150,val,0.9969002,0.99847203,0.99856865
red_0712_0039_0025,val,0.9997936,0.9999374,0.9996617
frame_0054,val,0.9994653,0.9998952,0.99961036
red_0712_0039_0087,val,0.9998368,0.9999628,0.99979097
red_0712_0039_0105,val,0.99983275,0.99994063,0.9999943
red_0712_0039_0149,val,0.9996972,0.99990535,0.99973136
red_0712_0039_0109,val,0.99982303,0.9999435,0.99972004
frame_0033,val,0.9993274,0.9997502,0.9991534
red_0712_0039_0104,val,0.9998265,0.9999294,0.99998057
frame_0117,val,0.9987268,0.99931955,0.98330873
red_0712_0039_0142,val,0.99953973,0.9998018,0.99965775
red_0712_0039_0036,val,0.9995735,0.99986947,0.9994814
red_0712_0039_0140,val,0.9988171,0.9994522,0.9995023
frame_0042,val,0.9905219,0.99810225,0.9995771
red_0712_0039_0121,val,0.9987295,0.9993999,0.99950755
frame_0046,val,0.9998858,0.99997544,0.99964654
frame_0143,val,,,
red_0712_0039_0165,val,0.9997546,0.99993825,0.99945325
frame_0065,val,0.99962485,0.99985707,0.99701726
red_0712_0039_0233,val,0.9969887,0.99880826,0.9970656
frame_0007,val,,,
frame_0079,val,0.99940765,0.9997774,0.99971527
red_0712_0039_0194,val,0.99935526,0.999818,0.99898905
frame_0152,val,0.99658173,0.9983095,0.99812275
red_0712_0039_0221,val,0.7980776,0.8928985,0.99852365
frame_0035,val,0.9916366,0.9972805,0.9982498
frame_0063,val,0.9998242,0.9999505,0.99960977
frame_0154,val,0.9974911,0.9987907,0.99894017
frame_0158,val,0.9963003,0.9981053,0.99853575
red_0712_0039_0168,val,0.9992042,0.99971193,0.9990515
red_0712_0039_0056,val,0.9667487,0.9905661,0.9994777
frame_0039,val,0.99953175,0.9998996,0.9997826
frame_0148,val,0.99551857,0.99764484,0.9968777
frame_0055,val,0.9995983,0.9999107,0.9994005
red_0712_0039_0102,val,0.9995989,0.9998246,0.9999455
frame_0137,val,0.99833614,0.9992642,0.99807537
red_0712_0039_0041,val,0.9998598,0.9999534,0.99971634
frame_0087,val,0.99026734,0.99344903,0.96267474
red_0712_0039_0235,val,0.9984987,0.9993932,0.9985684
red_0712_0039_0060,val,0.9998191,0.99995494,0.99976856
frame_0128,val,0.99819237,0.9993567,0.9862981
frame_0162,val,,,
red_0712_0039_0148,val,0.9998354,0.99994993,0.9998393
red_0712_0039_0046,val,0.9993149,0.99972075,0.99840087
red_0712_0039_0067,val,0.9993364,0.9998354,0.99955684
red_0712_0039_0122,val,0.99845386,0.999253,0.99944586
red_0712_0039_0048,val,0.99482155,0.99774617,0.99853504
frame_0027,val,0.99970406,0.99986005,0.9983109
frame_0072,val,0.9987907,0.99956256,0.99984646
red_0712_0039_0223,val,0.65739286,0.8160377,0.9986714
red_0712_0039_0027,val,0.9998235,0.9999467,0.9996755
red_0712_0039_0145,val,0.9993574,0.99974185,0.9995808
red_0712_0039_0166,val,0.9993332,0.9998628,0.99967456
red_0712_0039_0026,val,0.9998167,0.99994457,0.9996654
red_0712_0039_0139,val,0.99880886,0.9994382,0.9995431
frame_0059,val,0.9996309,0.9999057,0.9993606
red_0712_0039_0193,val,0.9995022,0.99984,0.9982455
red_0712_0039_0088,val,0.99982977,0.99995065,0.9998192
frame_0049,val,0.99971086,0.99995506,0.9998667
red_0712_0039_0174,val,0.9995869,0.9999056,0.99969685
frame_0146,val,0.996289,0.997818,0.9875566
frame_0067,val,0.9998555,0.9999409,0.9998035
red_0712_0039_0115,val,0.9995221,0.9997998,0.999532
red_0712_0039_0203,val,0.9993044,0.9997949,0.9992349
frame_0016,val,,,
frame_0160,val,0.99580306,0.998386,0.99681747
frame_0138,val,,,
red_0712_0039_0218,val,,,
red_0712_0039_0011,val,0.9997254,0.99991643,0.9996132
red_0712_0039_0206,val,0.99889815,0.99967766,0.9990577
frame_0105,val,0.99970055,0.9999057,0.9998548
frame_0015,val,,,
red_0712_0039_0146,val,0.999587,0.99985635,0.9997789
frame_0102,val,0.9990771,0.99964917,0.99975187
frame_0081,val,0.99912363,0.99972004,0.99624264
red_0712_0039_0078,val,0.9998227,0.9999695,0.999912
red_0712_0039_0215,val,,,
red_0712_0039_0072,val,0.999863,0.9999707,0.9998754
frame_0086,val,0.9925857,0.99529594,0.9758209
frame_0070,val,0.9993311,0.999705,0.99964666
red_0712_0039_0157,val,0.9998312,0.9999467,0.9997402
frame_0126,val,0.99953985,0.99979967,0.9969766
frame_0156,val,0.9963916,0.9981725,0.9983053
red_0712_0039_0208,val,0.9988675,0.99966455,0.9991264
red_0712_0039_0188,val,0.99936813,0.9997589,0.99943656
red_0712_0039_0034,val,0.99940884,0.99982184,0.9993185
red_0712_0039_0111,val,0.99956816,0.9998273,0.99952376
frame_0089,val,0.9936196,0.996229,0.9909972
red_0712_0039_0222,val,0.6932519,0.8366421,0.99894446
frame_0163,val,,,
frame_0127,val,0.9994469,0.99979883,0.99808216
red_0712_0039_0071,val,0.9997526,0.9999585,0.9999151
red_0712_0039_0167,val,0.88210964,0.96353215,0.999406
red_0712_0039_0219,val,,,
frame_0032,val,0.9995314,0.9998404,0.9994692
frame_0024,val,0.99974126,0.9998789,0.9977551
frame_0045,val,0.9978084,0.99962366,0.99971753
red_0712_0039_0021,val,0.99976844,0.99992967,0.9996332
frame_0002,val,,,
red_0712_0039_0175,val,0.99992144,0.9999715,0.9997534
red_0712_0039_0214,val,0.9963599,0.99822646,0.9954904
red_0712_0039_0062,val,0.99956983,0.99990916,0.9996581
frame_0113,val,0.9992986,0.999721,0.9988128
red_0712_0039_0052,val,0.9995049,0.9998068,0.99911493
red_0712_0039_0118,val,0.99946445,0.9997509,0.9994746
red_0712_0039_0010,val,0.99974364,0.9999225,0.9996197
frame_0062,val,0.9994716,0.9998579,0.99931455
red_0712_0039_0119,val,0.99907756,0.9995766,0.9995714
red_0712_0039_0143,val,0.99959534,0.99981743,0.9996381
frame_0010,val,,,
red_0712_0039_0151,val,0.99953866,0.9998516,0.9998876
frame_0044,val,0.9971595,0.9995271,0.99979407
red_0712_0039_0205,val,0.9992742,0.99980396,0.9990803
frame_0069,val,0.9997155,0.9997451,0.9996377
red_0712_0039_0160,val,0.99992716,0.9999876,0.9999354
red_0712_0039_0092,val,0.9998586,0.999948,0.9996667
frame_0052,val,0.99972624,0.9999529,0.99983406
red_0712_0039_0095,val,0.9999577,0.99997234,0.9999304
red_0712_0039_0004,val,0.9997392,0.9999211,0.9995939
frame_0122,val,0.9994178,0.9998166,0.9997421
red_0712_0039_0136,val,0.99778277,0.9989305,0.99962044
red_0712_0039_0217,val,,,
frame_0056,val,0.9996377,0.99988663,0.99840456
frame_0057,val,0.99974555,0.99994206,0.99774903
frame_0104,val,0.99955505,0.99985707,0.99980766
frame_0084,val,0.9896423,0.9948515,0.99876153
red_0712_0039_0086,val,0.99989974,0.99997985,0.9998927
frame_0061,val,0.9999238,0.99998343,0.999899
red_0712_0039_0039,val,0.99970454,0.9999064,0.9997185
frame_0060,val,0.99968684,0.99993145,0.99965477
red_0712_0039_0161,val,0.99937457,0.9998802,0.9997265
red_0712_0039_0202,val,0.9994772,0.99985576,0.9993124
red_0712_0039_0015,val,0.99976677,0.9999291,0.99959403
red_0712_0039_0197,val,0.99902976,0.9997497,0.99900657
frame_0021,val,,,
red_0712_0039_0169,val,0.9993117,0.99976224,0.9992181
red_0712_0039_0225,val,0.9813949,0.9915697,0.99711406
frame_0147,val,0.9951466,0.9973169,0.9950493
red_0712_0039_0096,val,0.99996173,0.9999769,0.99995697
frame_0141,val,,,
red_0712_0039_0189,val,0.99965084,0.99985623,0.9989398
frame_0098,val,0.9933715,0.9964084,0.995327
red_0712_0039_0184,val,0.9991167,0.9994382,0.9993075
red_0712_0039_0030,val,0.9998147,0.99994254,0.9996953
red_0712_0039_0099,val,0.999767,0.9998388,0.9997569
frame_0161,val,,,
frame_0090,val,0.99478805,0.99703634,0.9940556
red_0712_0039_0028,val,0.9998066,0.9999411,0.9996656
red_0712_0039_0033,val,0.99954104,0.9998596,0.9991073
frame_0034,val,0.99414116,0.9978809,0.99852604
red_0712_0039_0210,val,0.9991836,0.9997094,0.999129
red_0712_0039_0212,val,0.99668676,0.99883527,0.9990613
frame_0093,val,0.9942865,0.99673164,0.9926892
red_0712_0039_0097,val,0.99986327,0.9999007,0.9998803
red_0712_0039_0178,val,0.9996282,0.9998286,0.9991204
frame_0000,val,,,
frame_0111,val,0.99952495,0.999918,0.9997781
red_0712_0039_0135,val,0.9994672,0.9996885,0.9999796
frame_0106,val,0.9996257,0.9998735,0.9996518
red_0712_0039_0224,val,0.88718235,0.9525623,0.9991658
red_0712_0039_0196,val,0.99922776,0.9997875,0.9988518
red_0712_0039_0124,val,0.9983339,0.9991763,0.999509
red_0712_0039_0228,val,0.99744296,0.9990403,0.99959546
red_0712_0039_0201,val,0.9993241,0.99982184,0.999228
red_0712_0039_0019,val,0.9997845,0.9999349,0.99963593
red_0712_0039_0147,val,0.9996959,0.99989307,0.9997732
red_0712_0039_0002,val,0.99979216,0.99993694,0.9996244
red_0712_0039_0076,val,0.99989724,0.99997854,0.99989533
frame_0144,val,0.93792623,0.97120315,0.99696285
frame_0129,val,0.9992663,0.9998184,0.99937636
red_0712_0039_0101,val,0.99986637,0.9999434,0.9999571
red_0712_0039_0154,val,0.99943584,0.9997676,0.9998598
red_0712_0039_0003,val,0.9997769,0.9999329,0.9996301
frame_0164,val,,,
red_0712_0039_0141,val,0.99933845,0.99970716,0.9995765
red_0712_0039_0031,val,0.9992761,0.99977857,0.9990544
red_0712_0039_0047,val,0.9985654,0.9994,0.9985202
red_0712_0039_0006,val,0.99976474,0.99992824,0.99961025
red_0712_0039_0230,val,0.9974184,0.9990214,0.9990765
frame_0001,val,,,
frame_0149,val,0.99676114,0.9983725,0.99836546
red_0712_0039_0077,val,0.99956256,0.99991333,0.99985147
red_0712_0039_0114,val,0.9993543,0.99971527,0.99944085
red_0712_0039_0089,val,0.99975926,0.9999263,0.9997627
frame_0109,val,0.99981815,0.99995434,0.999803
red_0712_0039_0179,val,0.9995995,0.9998153,0.9993086
frame_0028,val,0.99987614,0.99995375,0.9989084
frame_0100,val,0.99946815,0.9998404,0.99411076
red_0712_0039_0017,val,0.99979764,0.9999387,0.9996284
red_0712_0039_0098,val,0.999764,0.9998301,0.9997849
red_0712_0039_0059,val,0.99969137,0.99991703,0.99959546
frame_0145,val,0.9950972,0.9973647,0.9973086
red_0712_0039_0117,val,0.99945194,0.999746,0.9993449
red_0712_0039_0029,val,0.999828,0.9999472,0.9996853
frame_0110,val,,,
red_0712_0039_0199,val,0.99863917,0.9996599,0.99957997
red_0712_0039_0116,val,0.9994375,0.9997534,0.99947935
red_0712_0039_0232,val,0.9983619,0.999363,0.999582
red_0712_0039_0234,val,0.99867636,0.9994648,0.99878234
frame_0083,val,0.9994037,0.99980074,0.9956097
frame_0058,val,0.99940026,0.99985266,0.9989635
frame_0123,val,0.9997882,0.9999337,0.9997043
frame_0025,val,0.99976975,0.99989057,0.9979158
red_0712_0039_0127,val,0.9999616,0.9999795,0.9999907
frame_0101,val,0.9995403,0.99982077,0.99963844
red_0712_0039_0000,val,0.9997837,0.99993503,0.9996481
frame_0068,val,0.999961,0.99997425,0.9999491
red_0712_0039_0134,val,0.9994979,0.9997074,0.9999833
red_0712_0039_0231,val,0.9972945,0.99896824,0.99899215
red_0712_0039_0069,val,0.99927706,0.9998697,0.999846
red_0712_0039_0182,val,0.99969876,0.999892,0.99962735
frame_0118,val,0.9985241,0.99922156,0.99734455
red_0712_0039_0207,val,0.99835324,0.99954885,0.9987196
red_0712_0039_0126,val,0.9999504,0.99997425,0.99998784
red_0712_0039_0125,val,0.9980831,0.9990483,0.9995245
frame_0071,val,0.993361,0.99452424,0.99865973
red_0712_0039_0038,val,0.99939466,0.9998103,0.9995128
red_0712_0039_0106,val,0.9999584,0.99998665,0.9999974
frame_0085,val,0.98941094,0.9944547,0.9968111
red_0712_0039_0094,val,0.9999745,0.9999852,0.9999455
frame_0121,val,0.9996582,0.9999083,0.9991948
red_0712_0039_0176,val,0.999718,0.99991715,0.99958104
red_0712_0039_0163,val,0.99984574,0.9999664,0.9998167
frame_0125,val,0.9986267,0.9993917,0.9988876
red_0712_0039_0065,val,0.996628,0.9993569,0.9996544
frame_0074,val,0.9996313,0.99989843,0.999374
frame_0013,val,,,
frame_0073,val,0.9992405,0.99972767,0.99976295
red_0712_0039_0018,val,0.9997751,0.9999316,0.99961025
red_0712_0039_0198,val,0.9990165,0.9997764,0.9992041
red_0712_0039_0180,val,0.6470639,0.7944492,0.9998148
frame_0004,val,,,
frame_0159,val,0.9966382,0.99827576,0.99734205
red_0712_0039_0172,val,0.96459955,0.99015474,0.9997789
frame_0094,val,0.9939687,0.996415,0.98891234
red_0712_0039_0209,val,0.9982249,0.9994149,0.99876726
frame_0043,val,0.99586535,0.99904054,0.99931717
red_0712_0039_0043,val,0.9997143,0.99990654,0.99899966
red_0712_0039_0226,val,0.986112,0.99474204,0.99906737
frame_0151,val,0.99681735,0.9984182,0.998206
red_0712_0039_0211,val,0.99819297,0.99930894,0.9989899
red_0712_0039_0040,val,0.9996971,0.99990404,0.9997373
frame_0103,val,0.9996118,0.99986637,0.9998385
frame_0048,val,0.99964786,0.99994135,0.9998079
frame_0038,val,0.99957114,0.9999012,0.99970514
frame_0075,val,0.99737716,0.999084,0.9998037
frame_0031,val,0.9997427,0.999907,0.99927634
red_0712_0039_0016,val,0.99981755,0.99994457,0.99962425
frame_0114,val,0.86266375,0.9501116,0.99954
red_0712_0039_0049,val,,,
red_0712_0039_0042,val,0.9999089,0.99996805,0.9996966
frame_0132,val,0.99660456,0.9990758,0.9978587
frame_0037,val,0.9996476,0.99991095,0.9994091
red_0712_0039_0213,val,0.99508435,0.99790645,0.9989229
red_0712_0039_0066,val,0.9988952,0.9998011,0.99971515
frame_0116,val,,,
red_0712_0039_0073,val,0.99980456,0.9999654,0.9999099
red_0712_0039_0035,val,0.9993813,0.99981326,0.99942017
frame_0022,val,,,
red_0712_0039_0192,val,0.9995983,0.99987125,0.9992887
frame_0108,val,0.99936265,0.99977106,0.9957943
frame_0080,val,0.9987747,0.99949217,0.99969685
red_0712_0039_0091,val,0.9998915,0.9999608,0.9997845
red_0712_0039_0186,val,0.9995734,0.9998055,0.9993079
frame_0099,val,0.9994752,0.9998472,0.9962591
red_0712_0039_0181,val,0.9995173,0.99980265,0.99974054
frame_0023,val,0.9992398,0.99968505,0.9981974
red_0712_0039_0082,val,0.99981076,0.99996626,0.9998939
red_0712_0039_0112,val,0.99940825,0.999767,0.9995018
red_0712_0039_0204,val,0.9989334,0.99970835,0.99935764
frame_0003,val,,,
red_0712_0039_0110,val,0.99968326,0.99988604,0.9995834
frame_0157,val,0.99586993,0.9979127,0.99801815
red_0712_0039_0053,val,0.99944144,0.99977475,0.9992505
red_0712_0039_0093,val,0.99985313,0.9999435,0.9996718
frame_0029,val,0.9998647,0.9999502,0.99917394
red_0712_0039_0220,val,0.6635581,0.7995954,0.99813986
red_0712_0039_0068,val,0.99823076,0.9995567,0.99951756
frame_0136,val,0.9856942,0.9948754,0.9978867
red_0712_0039_0155,val,0.99950325,0.9995454,0.99821943
frame_0011,val,,,
red_0712_0039_0057,val,0.9983342,0.9995246,0.9995633
red_0712_0039_0009,val,0.9997677,0.9999298,0.9996201
frame_0041,val,0.99482155,0.99875367,0.9992945
frame_0088,val,0.9923327,0.9953111,0.9868733
red_0712_0039_0020,val,0.99976975,0.99993014,0.9996214
frame_0026,val,0.9996488,0.99983287,0.9979348
red_0712_0039_0159,val,0.9998678,0.9999702,0.99985945
red_0712_0039_0229,val,0.9975442,0.9990319,0.99849284
frame_0036,val,0.9990495,0.9997161,0.9991228
red_0712_0039_0128,val,0.99941206,0.99965656,0.9999856
red_0712_0039_0045,val,0.99941313,0.9997768,0.99885845
red_0712_0039_0012,val,0.9997731,0.9999312,0.9996333
frame_0019,val,,,
red_0712_0039_0171,val,0.9846124,0.99455404,0.99953353
frame_0092,val,0.9947448,0.9970481,0.99446833
frame_0091,val,0.9947448,0.99703646,0.9941907
frame_0012,val,,,
red_0712_0039_0074,val,0.99979585,0.99994874,0.99975497
red_0712_0039_0055,val,0.9992974,0.9997603,0.9994054
red_0712_0039_0120,val,0.9989297,0.9995049,0.99954045
red_0712_0039_0195,val,0.9993262,0.9998018,0.9979792
red_0712_0039_0090,val,0.99988556,0.9999666,0.9997683
red_0712_0039_0185,val,0.99839056,0.9982326,0.9969043
red_0712_0039_0084,val,0.99987614,0.99997926,0.9998821
red_0712_0039_0216,val,,,
red_0712_0039_0113,val,0.9992551,0.99968743,0.9993911
red_0712_0039_0079,val,0.9997335,0.9999572,0.99985397
frame_0107,val,0.9999558,0.9999726,0.999961
frame_0064,val,0.9997967,0.99994695,0.9990225
frame_0077,val,0.99647826,0.9985977,0.9997496
red_0712_0039_0064,val,0.99920696,0.99977976,0.9989901
frame_0020,val,,,
frame_0115,val,0.99904937,0.9996501,0.9997024
red_0712_0039_0177,val,0.99979776,0.9999236,0.999642
red_0712_0039_0132,val,0.9995931,0.9997663,0.9999902
red_0712_0039_0133,val,0.9995141,0.9997181,0.9999857
red_0712_0039_0131,val,0.99951875,0.9997186,0.9999883
red_0712_0039_0150,val,0.99974173,0.99992883,0.9997309
red_0712_0039_0107,val,0.9997855,0.9999304,0.99961483
red_0712_0039_0063,val,0.999765,0.99992895,0.99927264
frame_0040,val,0.9848512,0.99672073,0.99947697
red_0712_0039_0137,val,0.998314,0.99920243,0.99961275
frame_0142,val,,,
red_0712_0039_0080,val,0.999622,0.9999387,0.9998042
red_0712_0039_0103,val,0.9998124,0.9999254,0.9999665
red_0712_0039_0005,val,0.9997826,0.99993384,0.99960345
frame_0131,val,0.9961146,0.99898785,0.9980228
frame_0030,val,0.99975485,0.9999136,0.99949217
red_0712_0039_0191,val,0.99964833,0.9998877,0.99969363
red_0712_0039_0075,val,0.99946684,0.99989164,0.9998306
red_0712_0039_0085,val,0.99989057,0.9999826,0.9998709
red_0712_0039_0144,val,0.99926084,0.9996793,0.9995592
frame_0133,val,0.997512,0.99941087,0.9992409
red_0712_0039_0130,val,0.9994943,0.9997002,0.9999857
red_0712_0039_0183,val,0.99890697,0.9994011,0.9991159
frame_0018,val,,,
red_0712_0039_0164,val,0.9997918,0.9999546,0.999762
red_0712_0039_0022,val,0.9997658,0.9999291,0.9996113
frame_0050,val,0.99975556,0.99994266,0.99956316
red_0712_0039_0058,val,0.9988286,0.9996947,0.9996094
frame_0006,val,,,
frame_0096,val,0.991488,0.9953105,0.99401987
red_0712_0039_0083,val,0.99982834,0.9999696,0.99987364
red_0712_0039_0007,val,0.9997631,0.99992836,0.99963474
frame_0017,val,,,
frame_0082,val,0.999206,0.9997421,0.9951781
frame_0005,val,,,
frame_0066,val,0.99981695,0.99993706,0.99954236
red_0712_0039_0162,val,0.99995315,0.99999034,0.99991655
red_0712_0039_0190,val,0.99966,0.9998826,0.99946684
frame_0155,val,0.99750656,0.9987847,0.99894935
