path,phase,TOE_x,TOE_y,HOSEL_x,HOSEL_y,GRIP_x,GRIP_y
ebihara_0712_4408_18,train,0.536111,0.616667,0.521296,0.621875,0.412037,0.559375
sasaki_red_1_0141,train,0.716667,0.668519,0.708333,0.663889,0.640104,0.447222
green_0006_0337,train,0.651563,0.241667,0.632292,0.234259,0.466146,0.311111
sony_white_0006_0456,train,0.069444,0.457813,0.081481,0.475521,0.382407,0.492188
ebihara_0712_4408_116,train,0.308333,0.527604,0.280556,0.438542,0.297222,0.433333
kitano_red_2_0211,train,0.411458,0.102778,0.423438,0.089815,0.542188,0.183333
red_0008_0550,train,0.792188,0.388889,0.767708,0.434259,0.711979,0.538889
red_0006_0574,train,0.669792,0.444444,0.690104,0.421296,0.799479,0.338889
red_0712_0036_56,train,0.328704,0.370833,0.313889,0.380208,0.384259,0.464062
kitano_green_2_0158,train,0.622917,0.573148,0.622917,0.543519,0.514062,0.392593
red_0712_0036_83,train,0.456481,0.365625,0.480556,0.36875,0.54537,0.430729
sony_white_0005_0657,train,0.930556,0.527604,0.926852,0.545312,0.632407,0.486458
sony_white_0006_0186,train,0.451852,0.663542,0.466667,0.652083,0.487037,0.532292
sony_white_0006_0534,train,0.166667,0.291667,0.205556,0.273438,0.45463,0.334896
red_0712_0036_28,train,0.158333,0.378646,0.158333,0.396875,0.357407,0.486979
green_0008_0399,train,0.729688,0.437037,0.714063,0.414815,0.543229,0.312037
uratani_green_3_0295,train,0.638021,0.800926,0.620313,0.801852,0.535937,0.612963
ebihara_0712_4409_103,train,0.097222,0.382812,0.088889,0.394271,0.263889,0.470313
sony_white_0006_0299,train,0.109259,0.319792,0.102778,0.342187,0.319444,0.441667
white_0008_0565,train,0.825,0.537037,0.805729,0.575,0.618229,0.528704
sawada_green_2_0191,train,0.5125,0.751852,0.526042,0.74537,0.522396,0.632407
sasaki_green_1_0094,train,0.545833,0.487963,0.551562,0.523148,0.589063,0.578704
uratani_red_3_0129,train,0.341146,0.814815,0.349479,0.819444,0.408854,0.618519
sony_red_0616_0002_0194,train,0.501852,0.665104,0.510185,0.656771,0.534259,0.554167
sony_white_0006_0437,train,0.380556,0.281771,0.350926,0.286458,0.321296,0.407292
green_0006_0239,train,0.29375,0.793519,0.320312,0.814815,0.474479,0.647222
green_0006_0542,train,0.61875,0.501852,0.603125,0.463889,0.492708,0.297222
uratani_red_3_0236,train,0.557292,0.442593,0.552604,0.415741,0.439063,0.386111
red_0712_0036_35,train,0.381481,0.336979,0.364815,0.345833,0.355556,0.439583
red_0712_0036_121,train,0.487037,0.284375,0.505556,0.292187,0.547222,0.421354
kitano_red_2_0208,train,0.450521,0.069444,0.46875,0.062037,0.563542,0.199074
white_0006_0532,train,0.567187,0.144444,0.561979,0.172222,0.4875,0.390741
sony_red_0016_0657,train,0.817593,0.555208,0.794444,0.566146,0.590741,0.503125
sony_white_0006_0457,train,0.069444,0.472396,0.077778,0.496875,0.384259,0.495833
white_0008_0607,train,0.370833,0.415741,0.377083,0.373148,0.553125,0.260185
white_0006_0581,train,0.676562,0.287037,0.671354,0.271296,0.55625,0.273148
sony_green_0616_0006_0150,train,0.085185,0.580729,0.125,0.588021,0.351852,0.510417
sony_red_0014_0449,train,0.5,0.666146,0.50463,0.654167,0.508333,0.524479
ebihara_0712_4409_140,train,0.509259,0.625,0.489815,0.627604,0.441667,0.511458
sasaki_green_1_0048,train,0.533854,0.344444,0.523438,0.337037,0.529687,0.411111
white_0006_0661,train,0.317708,0.656481,0.333854,0.681481,0.485417,0.574074
green_0008_0478,train,0.649479,0.925,0.6375,0.901852,0.591146,0.602778
white_0006_0507,train,0.405729,0.35,0.406771,0.374074,0.455729,0.5
sawada_green_2_0140,train,0.455208,0.173148,0.441146,0.17963,0.438542,0.391667
sony_green_0616_0006_0259,train,0.435185,0.280208,0.411111,0.293229,0.350926,0.393229
sony_white_0005_0660,train,0.968519,0.467708,0.958333,0.481771,0.634259,0.467708
sony_white_0006_0328,train,0.413889,0.256771,0.374074,0.266667,0.331481,0.394271
ebihara_0712_4409_49,train,0.143519,0.351042,0.137963,0.364583,0.302778,0.459375
green_0006_0483,train,0.351042,0.397222,0.356771,0.358333,0.508854,0.275
green_0008_0347,train,0.565625,0.188889,0.544271,0.210185,0.468229,0.357407
red_0008_0527,train,0.680208,0.644444,0.680208,0.668519,0.683854,0.628704
green_0014_0231,train,0.611458,0.17037,0.636979,0.183333,0.676562,0.371296
white_0008_0486,train,0.705208,0.403704,0.713542,0.378704,0.584896,0.277778
kitano_green_2_0061,train,0.392188,0.274074,0.394792,0.294444,0.489063,0.444444
sony_white_0006_0527,train,0.192593,0.272396,0.228704,0.256771,0.489815,0.332813
sawada_red_2_0365,train,0.579167,0.79537,0.5625,0.802778,0.45625,0.639815
ebihara_red_1_0194,train,0.357292,0.406481,0.358333,0.444444,0.502083,0.599074
ebihara_red_1_0197,train,0.358333,0.609259,0.373437,0.644444,0.533854,0.638889
sony_green_0616_0006_0395,train,0.238889,0.619792,0.285185,0.625521,0.468519,0.520833
kitano_green_2_0104,train,0.423438,0.403704,0.436979,0.442593,0.528646,0.55463
ebihara_0712_4409_70,train,0.510185,0.534375,0.527778,0.527083,0.458333,0.451042
sony_red_0014_0456,train,0.85,0.569792,0.811111,0.571875,0.574074,0.500521
ebihara_0712_4409_39,train,0.623148,0.560417,0.60463,0.569792,0.462037,0.546875
ebihara_green_1_0145,train,0.733854,0.617593,0.721354,0.623148,0.681771,0.606481
kitano_red_2_0217,train,0.389583,0.219444,0.397396,0.189815,0.520312,0.178704
sasaki_green_1_0167,train,0.658854,0.576852,0.641667,0.574074,0.570833,0.437037
uratani_red_3_0284,train,0.231771,0.483333,0.241667,0.512037,0.376042,0.568519
ebihara_green_1_0054,train,0.563542,0.175,0.554167,0.198148,0.590625,0.42037
red_0712_0036_8,train,0.550926,0.653125,0.531481,0.651563,0.512963,0.547396
sawada_red_2_0363,train,0.588021,0.784259,0.571875,0.792593,0.461979,0.642593
white_0008_0550,train,0.327604,0.750926,0.347396,0.769444,0.516146,0.577778
red_0712_0036_110,train,0.415741,0.411458,0.432407,0.395833,0.487037,0.401042
sony_red_0016_0645,train,0.19537,0.616146,0.225,0.632812,0.457407,0.533854
sony_red_0014_0450,train,0.565741,0.664062,0.557407,0.654167,0.525,0.521875
ebihara_0712_4408_113,train,0.25463,0.390625,0.242593,0.400521,0.29537,0.489583
red_0006_0491,train,0.919792,0.25,0.921875,0.287037,0.791146,0.494444
sony_red_0019_0364,train,0.307407,0.64375,0.347222,0.652083,0.463889,0.525521
green_0006_0320,train,0.560417,0.155556,0.540625,0.166667,0.43125,0.348148
red_0712_0036_127,train,0.657407,0.332813,0.662963,0.346875,0.563889,0.436979
red_0712_0036_125,train,0.60463,0.304167,0.616667,0.317708,0.559259,0.430729
ebihara_red_1_0191,train,0.408333,0.301852,0.396875,0.323148,0.481771,0.561111
ebihara_0712_4409_87,train,0.562037,0.397917,0.550926,0.3875,0.371296,0.425
white_0008_0468,train,0.703125,0.387963,0.711979,0.367593,0.588542,0.283333
sony_red_0009_0091,train,0.355556,0.648438,0.376852,0.639062,0.489815,0.506771
ebihara_0712_4409_75,train,0.425,0.505729,0.44537,0.5,0.45463,0.4625
green_0014_0189,train,0.785417,0.171296,0.791146,0.212963,0.677083,0.482407
uratani_green_3_0356,train,0.626042,0.34537,0.614062,0.32037,0.482292,0.344444
kitano_green_2_0110,train,0.658333,0.814815,0.647396,0.806481,0.572396,0.622222
green_0006_0434,train,0.429688,0.9,0.458854,0.890741,0.532813,0.630556
green_0008_0471,train,0.346875,0.752778,0.376042,0.77037,0.536979,0.600926
sony_red_0008_0240,train,0.131481,0.59375,0.180556,0.602083,0.436111,0.493229
ebihara_0712_4408_30,train,0.60463,0.470313,0.592593,0.493229,0.478704,0.530729
sony_white_0006_0338,train,0.491667,0.266667,0.466667,0.269792,0.35463,0.388021
sasaki_red_1_0289,train,0.794792,0.497222,0.785417,0.514815,0.6375,0.428704
sasaki_red_1_0000,train,0.591667,0.686111,0.591667,0.672222,0.579688,0.475926
ebihara_0712_4408_68,train,0.096296,0.357292,0.089815,0.370312,0.275926,0.454167
kitano_green_2_0173,train,0.634896,0.546296,0.633854,0.515741,0.520312,0.409259
sony_red_0009_0087,train,0.044444,0.463542,0.061111,0.484896,0.387963,0.479167
red_0006_0629,train,0.65625,0.697222,0.658333,0.724074,0.682813,0.640741
green_0006_0428,train,0.269271,0.612963,0.286979,0.638889,0.481771,0.586111
green_0008_0357,train,0.638021,0.224074,0.617188,0.237963,0.488542,0.335185
sasaki_green_1_0013,train,0.504687,0.290741,0.506771,0.331481,0.556771,0.512963
red_0712_0036_39,train,0.511111,0.354167,0.489815,0.359375,0.378704,0.425521
kitano_red_2_0145,train,0.520833,0.127778,0.504167,0.131481,0.457292,0.232407
red_0712_0036_112,train,0.386111,0.374479,0.412963,0.364583,0.488889,0.397917
sasaki_green_1_0096,train,0.58125,0.59537,0.588542,0.619444,0.600521,0.605556
uratani_red_3_0300,train,0.660937,0.512037,0.649479,0.533333,0.534896,0.537037
ebihara_0712_4409_53,train,0.290741,0.320833,0.274074,0.332813,0.323148,0.435937
sawada_red_2_0273,train,0.321875,0.467593,0.328125,0.471296,0.421354,0.484259
ebihara_0712_4409_92,train,0.399074,0.327604,0.390741,0.325521,0.332407,0.425521
sony_white_0006_0494,train,0.674074,0.308854,0.7,0.320833,0.64537,0.395313
red_0712_0036_49,train,0.575,0.391667,0.553704,0.392188,0.406481,0.425521
red_0006_0511,train,0.911458,0.133333,0.919792,0.168519,0.816667,0.414815
ebihara_green_1_0184,train,0.677083,0.589815,0.669792,0.551852,0.58125,0.401852
red_0712_0036_81,train,0.527778,0.382812,0.549074,0.389062,0.562963,0.439063
white_0008_0547,train,0.334375,0.619444,0.351042,0.643519,0.506771,0.562037
sawada_green_2_0189,train,0.457292,0.609259,0.473958,0.639815,0.508333,0.612037
red_0712_0036_108,train,0.451852,0.429688,0.461111,0.414062,0.486111,0.4
sasaki_green_1_0108,train,0.673958,0.648148,0.661979,0.658333,0.613021,0.587963
red_0006_0528,train,0.808333,0.191667,0.835938,0.178704,0.820312,0.360185
red_0008_0449,train,0.658333,0.465741,0.688021,0.450926,0.78125,0.348148
ebihara_0712_4408_23,train,0.671296,0.604688,0.652778,0.614062,0.452778,0.559896
green_0014_0236,train,0.748958,0.139815,0.766146,0.17037,0.669792,0.441667
kitano_red_2_0186,train,0.379167,0.57963,0.396875,0.588889,0.502083,0.443519
red_0006_0527,train,0.81875,0.184259,0.841146,0.174074,0.821354,0.366667
sony_white_0006_0472,train,0.764815,0.631771,0.743519,0.634375,0.573148,0.511458
ebihara_0712_4408_3,train,0.551852,0.603646,0.531481,0.608333,0.412037,0.558854
green_0006_0271,train,0.227604,0.42963,0.236979,0.472222,0.407813,0.561111
sawada_red_2_0185,train,0.257812,0.409259,0.254167,0.432407,0.355729,0.569444
red_0006_0556,train,0.669792,0.427778,0.696875,0.391667,0.803125,0.337037
ebihara_green_1_0169,train,0.465625,0.247222,0.469792,0.269444,0.569792,0.432407
ebihara_0712_4409_101,train,0.115741,0.347396,0.111111,0.363021,0.271296,0.458854
ebihara_green_1_0153,train,0.726562,0.738889,0.713021,0.739815,0.647917,0.610185
uratani_red_3_0283,train,0.233333,0.428704,0.241667,0.466667,0.374479,0.549074
sawada_green_2_0201,train,0.638542,0.724074,0.624479,0.736111,0.535937,0.618519
red_0712_0036_130,train,0.700926,0.375521,0.702778,0.386458,0.571296,0.448437
sony_red_0014_0460,train,0.90463,0.482812,0.885185,0.499479,0.597222,0.480208
uratani_green_3_0222,train,0.548438,0.319444,0.538542,0.303704,0.472917,0.32963
ebihara_0712_4408_67,train,0.083333,0.381771,0.081481,0.395833,0.27037,0.464062
red_0712_0036_58,train,0.258333,0.384896,0.252778,0.4,0.394444,0.480729
sony_white_0006_0567,train,0.318519,0.374479,0.319444,0.354167,0.431481,0.370833
red_0712_0036_85,train,0.388889,0.352604,0.414815,0.352604,0.532407,0.421354
red_0006_0542,train,0.723958,0.312963,0.748958,0.291667,0.809375,0.338889
white_0008_0552,train,0.350521,0.830556,0.374479,0.832407,0.529687,0.583333
sasaki_green_1_0050,train,0.539583,0.350926,0.529687,0.346296,0.531771,0.414815
ebihara_0712_4408_57,train,0.599074,0.622917,0.573148,0.625521,0.417593,0.552083
white_0008_0540,train,0.433333,0.358333,0.441146,0.390741,0.482812,0.509259
ebihara_0712_4409_28,train,0.276852,0.473958,0.261111,0.469271,0.347222,0.439063
sony_red_0017_0615,train,0.675926,0.657813,0.659259,0.647396,0.578704,0.523438
red_0712_0036_99,train,0.607407,0.463021,0.596296,0.442188,0.456481,0.395833
green_0006_0471,train,0.365104,0.267593,0.384896,0.249074,0.552083,0.299074
ebihara_red_1_0100,train,0.407292,0.203704,0.392708,0.236111,0.433854,0.468519
uratani_green_3_0195,train,0.453125,0.118519,0.44375,0.121296,0.450521,0.327778
green_0006_0311,train,0.492188,0.144444,0.476562,0.166667,0.413021,0.378704
sony_green_0616_0006_0223,train,0.165741,0.332292,0.159259,0.350521,0.290741,0.426563
sony_red_0008_0241,train,0.256481,0.639062,0.287963,0.635417,0.457407,0.498437
green_0006_0660,train,0.5125,0.012037,0.533854,0.031481,0.591667,0.339815
kitano_green_2_0114,train,0.651042,0.700926,0.641667,0.717593,0.571875,0.601852
green_0014_0227,train,0.525521,0.291667,0.557813,0.260185,0.667188,0.341667
sony_white_0005_0654,train,0.872222,0.589063,0.838889,0.603646,0.605556,0.505208
kitano_green_2_0041,train,0.506771,0.564815,0.518229,0.597222,0.541146,0.589815
ebihara_0712_4409_126,train,0.439815,0.607292,0.426852,0.615104,0.372222,0.561979
sony_red_0010_0153,train,0.87037,0.552083,0.838889,0.558854,0.57037,0.474479
red_0712_0036_82,train,0.490741,0.373958,0.513889,0.378125,0.552778,0.433854
ebihara_0712_4408_75,train,0.339815,0.336979,0.309259,0.339583,0.291667,0.422396
sony_red_0010_0152,train,0.794444,0.600521,0.760185,0.599479,0.549074,0.480208
green_0008_0589,train,0.663542,0.517593,0.651042,0.475926,0.497396,0.356481
ebihara_0712_4409_34,train,0.226852,0.383333,0.224074,0.390104,0.415741,0.483854
sony_white_0005_0636,train,0.088889,0.449479,0.103704,0.471875,0.385185,0.490104
red_0006_0639,train,0.494792,0.830556,0.522396,0.841667,0.681771,0.642593
ebihara_0712_4408_31,train,0.57963,0.453646,0.564815,0.471875,0.475926,0.526042
white_0008_0559,train,0.599479,0.858333,0.595313,0.842593,0.578125,0.573148
sawada_red_2_0265,train,0.372917,0.538889,0.359375,0.547222,0.414062,0.491667
red_0712_0036_131,train,0.718519,0.388542,0.719444,0.399479,0.581481,0.453646
sasaki_red_1_0131,train,0.375521,0.363889,0.386979,0.389815,0.534375,0.418519
sony_white_0006_0590,train,0.44537,0.392708,0.453704,0.373437,0.425,0.382812
ebihara_green_1_0155,train,0.686458,0.650926,0.672917,0.661111,0.628125,0.577778
ebihara_green_1_0185,train,0.684896,0.611111,0.680729,0.569444,0.588021,0.407407
green_0006_0640,train,0.411458,0.115741,0.4375,0.102778,0.574479,0.319444
kitano_green_2_0130,train,0.429688,0.232407,0.440104,0.237037,0.509896,0.399074
white_0006_0570,train,0.690104,0.2,0.683854,0.19537,0.544271,0.280556
sasaki_green_1_0080,train,0.527604,0.271296,0.519792,0.278704,0.538021,0.446296
white_0014_0150,train,0.427083,0.293519,0.434375,0.261111,0.616146,0.225926
white_0006_0494,train,0.341146,0.484259,0.349479,0.509259,0.452604,0.551852
green_0008_0563,train,0.615104,0.557407,0.606771,0.515741,0.492188,0.342593
sony_white_0005_0640,train,0.106481,0.544271,0.140741,0.559896,0.453704,0.508854
sasaki_red_1_0140,train,0.668229,0.694444,0.675,0.680556,0.632812,0.453704
green_0008_0505,train,0.517708,0.173148,0.536979,0.175926,0.603646,0.349074
red_0712_0036_40,train,0.540741,0.361458,0.52037,0.364583,0.386111,0.422917
sony_white_0005_0653,train,0.838889,0.606771,0.809259,0.61875,0.605556,0.507812
kitano_red_2_0200,train,0.632812,0.140741,0.642708,0.157407,0.603125,0.290741
green_0006_0231,train,0.347917,0.85463,0.367708,0.865741,0.489583,0.650926
uratani_green_3_0271,train,0.5,0.147222,0.490104,0.141667,0.465625,0.332407
white_0006_0668,train,0.420312,0.899074,0.440625,0.896296,0.53125,0.594444
ebihara_0712_4408_94,train,0.552778,0.427083,0.537037,0.415625,0.324074,0.430729
green_0008_0368,train,0.693229,0.294444,0.673438,0.289815,0.508854,0.322222
ebihara_0712_4409_106,train,0.092593,0.433333,0.090741,0.447396,0.264815,0.489583
ebihara_0712_4409_99,train,0.176852,0.317708,0.172222,0.325,0.285185,0.441146
sony_red_0015_0424,train,0.550926,0.667188,0.552778,0.656771,0.57037,0.528125
green_0014_0238,train,0.788542,0.190741,0.794792,0.221296,0.659896,0.488889
sony_red_0014_0440,train,0.07037,0.516146,0.108333,0.533854,0.385185,0.509896
sony_red_0616_0002_0441,train,0.786111,0.4125,0.766667,0.395833,0.516667,0.391146
ebihara_0712_4409_141,train,0.507407,0.625521,0.489815,0.626042,0.447222,0.520833
red_0712_0036_129,train,0.687963,0.360417,0.688889,0.375,0.57037,0.443229
ebihara_0712_4408_119,train,0.294444,0.496875,0.280556,0.495833,0.337037,0.563021
sawada_green_2_0120,train,0.383854,0.17037,0.377083,0.20463,0.441146,0.452778
white_0014_0130,train,0.978125,0.244444,0.956771,0.328704,0.694792,0.440741
sony_white_0006_0398,train,0.655556,0.303125,0.625926,0.290104,0.392593,0.375
white_0006_0669,train,0.467187,0.898148,0.477083,0.886111,0.541667,0.594444
ebihara_0712_4408_112,train,0.225926,0.399479,0.223148,0.409375,0.291667,0.476562
sasaki_green_1_0123,train,0.481771,0.278704,0.477083,0.299074,0.558854,0.439815
red_0712_0036_104,train,0.565741,0.458854,0.569444,0.440104,0.471296,0.398958
uratani_green_3_0147,train,0.577083,0.613889,0.557813,0.627778,0.5125,0.55463
green_0006_0530,train,0.610417,0.506481,0.595313,0.462037,0.488542,0.296296
red_0006_0637,train,0.498437,0.859259,0.521875,0.863889,0.676562,0.646296
ebihara_green_1_0053,train,0.564583,0.174074,0.552083,0.182407,0.589063,0.428704
green_0006_0500,train,0.469271,0.493519,0.4625,0.460185,0.482292,0.282407
sony_red_0016_0642,train,0.1,0.554167,0.146296,0.571875,0.425926,0.521875
green_0006_0696,train,0.692187,0.04537,0.700521,0.084259,0.6125,0.375
white_0008_0596,train,0.45,0.275,0.4625,0.244444,0.590625,0.257407
sasaki_red_1_0143,train,0.7875,0.582407,0.772917,0.590741,0.654687,0.432407
sasaki_green_1_0063,train,0.561458,0.373148,0.551562,0.360185,0.533333,0.411111
sony_white_0006_0232,train,0.230556,0.623437,0.266667,0.638021,0.424074,0.517188
ebihara_green_1_0265,train,0.421875,0.528704,0.433854,0.546296,0.557813,0.530556
sony_red_0010_0145,train,0.023148,0.457813,0.050926,0.475521,0.340741,0.469792
sawada_red_2_0128,train,0.320312,0.236111,0.3125,0.257407,0.350521,0.468519
white_0006_0502,train,0.377083,0.402778,0.381771,0.432407,0.453646,0.519444
uratani_red_3_0311,train,0.392708,0.276852,0.407813,0.290741,0.479687,0.39537
white_0008_0507,train,0.746875,0.285185,0.741667,0.274074,0.569271,0.281481
red_0006_0646,train,0.702083,0.513889,0.697396,0.555556,0.701562,0.584259
ebihara_0712_4409_131,train,0.509259,0.625,0.489815,0.626563,0.417593,0.530729
ebihara_0712_4409_35,train,0.286111,0.386458,0.282407,0.398438,0.437963,0.504687
white_0006_0643,train,0.619271,0.164815,0.609375,0.188889,0.491146,0.394444
ebihara_green_1_0259,train,0.408333,0.493519,0.418229,0.505556,0.553646,0.501852
red_0006_0638,train,0.493229,0.842593,0.522396,0.858333,0.680729,0.64537
ebihara_0712_4408_29,train,0.625926,0.490625,0.617593,0.510417,0.482407,0.534375
green_0006_0437,train,0.602083,0.931481,0.598437,0.905556,0.564583,0.621296
green_0008_0364,train,0.677604,0.266667,0.657813,0.267593,0.503646,0.325926
white_0006_0559,train,0.685417,0.131481,0.680208,0.133333,0.530208,0.302778
sawada_red_2_0202,train,0.584896,0.79537,0.574479,0.797222,0.48125,0.643519
sony_white_0005_0652,train,0.781481,0.628125,0.75,0.625,0.584259,0.509896
red_0712_0036_47,train,0.647222,0.41875,0.624074,0.416146,0.425,0.417708
green_0006_0727,train,0.771354,0.174074,0.770833,0.216667,0.621875,0.415741
ebihara_0712_4409_136,train,0.510185,0.625,0.490741,0.627083,0.438889,0.522396
sony_red_0009_0098,train,0.919444,0.4375,0.9,0.450521,0.62037,0.444792
uratani_green_3_0279,train,0.433854,0.12037,0.429167,0.144444,0.478125,0.406481
green_0006_0627,train,0.372917,0.212963,0.392188,0.192593,0.558333,0.306481
red_0712_0036_70,train,0.787963,0.620313,0.761111,0.622396,0.588889,0.526042
green_0006_0436,train,0.552604,0.941667,0.554688,0.914815,0.554688,0.62037
ebihara_0712_4409_8,train,0.680556,0.55,0.663889,0.564583,0.473148,0.547396
green_0006_0502,train,0.492188,0.50463,0.477604,0.453704,0.483854,0.283333
uratani_red_3_0220,train,0.554167,0.325926,0.543229,0.310185,0.427604,0.368519
ebihara_0712_4408_28,train,0.651852,0.511458,0.635185,0.529687,0.476852,0.541146
sasaki_green_1_0068,train,0.559896,0.353704,0.550521,0.34537,0.535417,0.408333
sasaki_green_1_0100,train,0.6625,0.780556,0.66875,0.773148,0.616667,0.626852
sawada_green_2_0193,train,0.569271,0.834259,0.578646,0.819444,0.532813,0.639815
kitano_green_2_0082,train,0.49375,0.380556,0.482812,0.361111,0.485938,0.398148
green_0014_0277,train,0.631771,0.351852,0.633333,0.315741,0.649479,0.267593
uratani_green_3_0220,train,0.544271,0.30463,0.533333,0.288889,0.46875,0.327778
sony_white_0006_0603,train,0.490741,0.391146,0.487963,0.373958,0.432407,0.38125
red_0006_0627,train,0.709896,0.626852,0.706771,0.64537,0.698438,0.630556
sony_red_0014_0451,train,0.62963,0.655729,0.612037,0.648438,0.534259,0.519792
sawada_red_2_0129,train,0.329167,0.230556,0.322396,0.252778,0.351042,0.456481
sasaki_red_1_0145,train,0.822917,0.47037,0.804167,0.493519,0.668229,0.402778
red_0006_0700,train,0.610938,0.512963,0.61875,0.478704,0.769271,0.32037
sasaki_red_1_0153,train,0.693229,0.121296,0.69375,0.148148,0.663021,0.288889
ebihara_0712_4409_61,train,0.563889,0.419271,0.536111,0.414062,0.372222,0.429688
sony_red_0008_0243,train,0.563889,0.658854,0.559259,0.644792,0.510185,0.496875
sony_white_0006_0470,train,0.655556,0.6625,0.649074,0.652083,0.556481,0.5125
sony_white_0006_0611,train,0.501852,0.388021,0.487037,0.368229,0.434259,0.380729
uratani_red_3_0289,train,0.323437,0.775,0.339062,0.782407,0.435937,0.632407
sasaki_green_1_0027,train,0.482292,0.25463,0.479687,0.271296,0.538021,0.453704
sasaki_green_1_0163,train,0.660937,0.592593,0.646875,0.591667,0.570312,0.439815
green_0008_0001,train,0.566667,0.95,0.560937,0.930556,0.545312,0.64537
red_0008_0526,train,0.703125,0.608333,0.702083,0.639815,0.6875,0.619444
green_0008_0536,train,0.411458,0.512037,0.415625,0.469444,0.498437,0.305556
sony_red_0009_0089,train,0.115741,0.565104,0.149074,0.578646,0.434259,0.496354
green_0006_0494,train,0.420312,0.471296,0.420833,0.428704,0.4875,0.277778
green_0006_0438,train,0.651563,0.909259,0.640104,0.889815,0.569792,0.612037
red_0008_0499,train,0.854688,0.240741,0.874479,0.238889,0.794271,0.388889
red_0008_0538,train,0.479167,0.853704,0.504687,0.864815,0.673438,0.639815
uratani_green_3_0268,train,0.526042,0.194444,0.513542,0.183333,0.467708,0.322222
ebihara_red_1_0343,train,0.795833,0.742593,0.779167,0.758333,0.61875,0.614815
ebihara_0712_4409_114,train,0.17963,0.555208,0.192593,0.563542,0.296296,0.53125
sawada_red_2_0237,train,0.321875,0.623148,0.318229,0.605556,0.403125,0.489815
green_0008_0269,train,0.28125,0.680556,0.298958,0.705556,0.488021,0.612963
sony_white_0006_0465,train,0.323148,0.645833,0.349074,0.639062,0.489815,0.516146
kitano_red_2_0207,train,0.469792,0.062037,0.486458,0.061111,0.569271,0.20463
white_0008_0477,train,0.698438,0.408333,0.707812,0.386111,0.589063,0.278704
ebihara_0712_4409_98,train,0.212037,0.309896,0.203704,0.317708,0.29537,0.438021
white_0008_0523,train,0.7,0.165741,0.689063,0.178704,0.525521,0.346296
white_0008_0347,train,0.3125,0.602778,0.329688,0.627778,0.480208,0.57963
sony_white_0005_0643,train,0.201852,0.601042,0.230556,0.615104,0.472222,0.517188
ebihara_0712_4408_101,train,0.413889,0.329688,0.390741,0.33125,0.301852,0.446354
uratani_red_3_0318,train,0.309375,0.421296,0.316146,0.391667,0.440104,0.382407
white_0014_0210,train,0.41875,0.390741,0.430729,0.344444,0.640104,0.264815
white_0006_0664,train,0.321875,0.798148,0.349479,0.796296,0.504167,0.589815
white_0008_0537,train,0.499479,0.268519,0.491667,0.296296,0.4875,0.475926
uratani_red_3_0158,train,0.206771,0.39537,0.213021,0.427778,0.350521,0.515741
white_0006_0511,train,0.428125,0.307407,0.428125,0.338889,0.458854,0.483333
sony_white_0006_0496,train,0.624074,0.297396,0.663889,0.303125,0.630556,0.383333
white_0014_0055,train,0.499479,0.324074,0.504167,0.351852,0.5125,0.510185
sony_white_0006_0483,train,0.905556,0.427083,0.899074,0.447396,0.640741,0.456771
sony_white_0006_0353,train,0.57963,0.281771,0.537963,0.290104,0.371296,0.375
red_0712_0036_65,train,0.362037,0.618229,0.37963,0.611458,0.514815,0.534375
uratani_red_3_0307,train,0.495833,0.278704,0.504167,0.309259,0.505208,0.431481
red_0006_0636,train,0.505729,0.855556,0.528125,0.866667,0.672917,0.649074
sony_white_0006_0341,train,0.525,0.26875,0.481481,0.271354,0.361111,0.382292
sony_red_0015_0427,train,0.737037,0.640104,0.705556,0.6375,0.608333,0.524479
ebihara_0712_4409_2,train,0.6,0.620833,0.57963,0.629687,0.426852,0.5625
red_0712_0036_64,train,0.284259,0.576042,0.307407,0.580729,0.499074,0.53125
ebihara_0712_4409_113,train,0.155556,0.539062,0.167593,0.548438,0.288889,0.525521
uratani_green_3_0284,train,0.448437,0.292593,0.452083,0.326852,0.500521,0.49537
sony_red_0009_0097,train,0.927778,0.481771,0.902778,0.494792,0.62037,0.458854
uratani_red_3_0242,train,0.547917,0.456481,0.544271,0.431481,0.440625,0.388889
kitano_red_2_0182,train,0.329688,0.273148,0.331771,0.307407,0.458333,0.387037
sony_white_0006_0499,train,0.575926,0.279687,0.596296,0.284375,0.625926,0.373958
sony_green_0616_0006_0283,train,0.590741,0.298438,0.557407,0.301042,0.394444,0.386458
sony_red_0019_0370,train,0.758333,0.628125,0.728704,0.629167,0.549074,0.519792
white_0006_0655,train,0.406771,0.401852,0.409375,0.434259,0.464583,0.522222
red_0712_0036_69,train,0.761111,0.638542,0.733333,0.635417,0.585185,0.530729
white_0006_0592,train,0.646354,0.356481,0.653646,0.326852,0.560937,0.268519
green_0008_0327,train,0.401562,0.212963,0.397917,0.249074,0.436458,0.427778
sony_white_0006_0460,train,0.094444,0.544271,0.140741,0.560937,0.424074,0.508854
green_0014_0254,train,0.296875,0.681481,0.339583,0.709259,0.534375,0.57963
sony_white_0006_0573,train,0.353704,0.385937,0.358333,0.361458,0.431481,0.373437
green_0006_0511,train,0.552083,0.506481,0.532292,0.465741,0.48125,0.285185
sawada_green_2_0199,train,0.651042,0.789815,0.634896,0.792593,0.536979,0.633333
white_0006_0652,train,0.467187,0.303704,0.463542,0.333333,0.464583,0.480556
